max_depth,learning_rate,subsample,n_estimators,n_jobs,objective,reg_lambda,reg_alpha,train_R2,train_RMSE,train_MAE,train_MAPE,train_MedAE,train_Max_Error,train_Explained_Var,test_R2,test_RMSE,test_MAE,test_MAPE,test_MedAE,test_Max_Error,test_Explained_Var
7,0.001,1.0,1000,2,reg:squarederror,1,0.0,0.5522807836532593,2.5881012222682758,1.9174407720565796,80.24632406193388,1.504082441329956,35.6317195892334,0.5522808093649783,0.5430924296379089,2.613826130397259,1.9378864765167236,80.57914710690076,1.5083086490631104,32.67814540863037,0.5431041128687112
7,0.001,1.0,1000,2,reg:squarederror,1,0.5,0.5521827936172485,2.588384571080035,1.9177474975585938,80.2641738340257,1.5022883415222168,35.631221771240234,0.5521827783603015,0.542998194694519,2.6140956550497534,1.938072919845581,80.58959643423849,1.5090852975845337,32.67814922332764,0.5430095753623663
7,0.001,1.0,1000,2,reg:squarederror,2,0.0,0.5519833564758301,2.588960937276036,1.9181259870529175,80.2800555802219,1.502068042755127,35.64010810852051,0.5519833372105933,0.5428533554077148,2.614509784125009,1.9383958578109741,80.60291662134824,1.5097378492355347,32.68097114562988,0.5428650456307864
7,0.001,1.0,1000,2,reg:squarederror,2,0.5,0.5519126057624817,2.5891652779216825,1.9183382987976074,80.29330432502451,1.5031476020812988,35.63815975189209,0.5519126285208543,0.5428235530853271,2.614595045896844,1.93852961063385,80.60941614899482,1.509904146194458,32.6809778213501,0.5428354054036766
7,0.0001,0.8,1000,2,reg:squarederror,1,0.0,0.11380535364151001,3.6411869777747885,2.795062780380249,123.95161736339033,2.4666645526885986,41.434608459472656,0.11380527169227594,0.11224550008773804,3.6434176625517347,2.8058292865753174,123.47948260673853,2.470571517944336,39.434608459472656,0.11227981284091515
7,0.0001,0.8,1000,2,reg:squarederror,1,0.5,0.11379265785217285,3.6412129070724975,2.7950828075408936,123.9531735610985,2.4666075706481934,41.43427658081055,0.11379264080134965,0.11223471164703369,3.643439780585569,2.8058483600616455,123.48084750452503,2.470581531524658,39.43427658081055,0.11226898225889481
7,0.0001,0.8,1000,2,reg:squarederror,2,0.0,0.1136888861656189,3.641426096520216,2.795194149017334,123.95765335776782,2.46645450592041,41.4303092956543,0.11368887787474724,0.11214131116867065,3.643631508210861,2.8059511184692383,123.48394096558384,2.470521926879883,39.4303092956543,0.11217572085338534
7,0.0001,0.8,1000,2,reg:squarederror,2,0.5,0.11367839574813843,3.641447702862237,2.7952113151550293,123.95886348599332,2.4667470455169678,41.430216789245605,0.11367850476445496,0.11213415861129761,3.643646165470845,2.8059606552124023,123.48437252405928,2.470658779144287,39.430216789245605,0.1121685400876985
7,0.0001,0.9,1000,2,reg:squarederror,1,0.0,0.11381024122238159,3.6411768941091474,2.7950479984283447,123.95092950800112,2.466247081756592,41.42513656616211,0.11381018308184476,0.11225306987762451,3.6434020882343323,2.805818796157837,123.47956990325034,2.4747676849365234,39.42513656616211,0.11228726965346625
7,0.0001,0.9,1000,2,reg:squarederror,1,0.5,0.1137990951538086,3.641199680534616,2.7950665950775146,123.95233529479579,2.465923309326172,41.424851417541504,0.1137990471610556,0.1122429370880127,3.6434228976014578,2.8058366775512695,123.48080484052726,2.474813461303711,39.424851417541504,0.11227708905128109
7,0.0001,0.9,1000,2,reg:squarederror,2,0.0,0.11370372772216797,3.641395716477001,2.7951693534851074,123.95667112135634,2.466218948364258,41.42138195037842,0.11370361959428998,0.11215615272521973,3.6436010156864365,2.8059380054473877,123.48433473013205,2.4747543334960938,39.42138195037842,0.11219040902787614
7,0.0001,0.9,1000,2,reg:squarederror,2,0.5,0.11369401216506958,3.641415620671876,2.795185089111328,123.95777541341766,2.4661478996276855,41.42130947113037,0.11369395241563163,0.11214989423751831,3.643613840899477,2.8059444427490234,123.48455034089608,2.4747989177703857,39.42130947113037,0.11218419135123958
7,0.0001,1.0,1000,2,reg:squarederror,1,0.0,0.11384361982345581,3.641108403017803,2.794973850250244,123.94841382813684,2.458515167236328,41.419939041137695,0.11384352941246723,0.11226153373718262,3.643384812443029,2.805788278579712,123.47875459534772,2.48406982421875,39.419939041137695,0.11229567366522708
7,0.0001,1.0,1000,2,reg:squarederror,1,0.5,0.11383438110351562,3.6411272611141206,2.794991970062256,123.9496695664331,2.45823335647583,41.41957473754883,0.1138342916868359,0.11225324869155884,3.6434018264805297,2.8058037757873535,123.47969463690707,2.484050750732422,39.41957473754883,0.11228733329034535
7,0.0001,1.0,1000,2,reg:squarederror,2,0.0,0.11374908685684204,3.6413024795893802,2.7950825691223145,123.95370031704086,2.4577903747558594,41.41431427001953,0.1137491246219291,0.11217057704925537,3.6435714390026335,2.805907726287842,123.48415866965583,2.4840259552001953,39.41431427001953,0.11220494075325604
7,0.0001,1.0,1000,2,reg:squarederror,2,0.5,0.11374062299728394,3.6413198962117916,2.795095682144165,123.95487119836446,2.4575047492980957,41.414162158966064,0.11374066406962202,0.11216628551483154,3.6435802073365866,2.805910110473633,123.48431457668192,2.4840993881225586,39.414162158966064,0.11220056327976624
9,0.01,0.8,1000,2,reg:squarederror,1,0.0,0.7702347040176392,1.8540465355293008,1.3033210039138794,46.2972769177609,0.8931620121002197,25.9486141204834,0.7702346909191402,0.7111316323280334,2.078320486869765,1.4451223611831665,51.021811149499726,0.9794325828552246,27.851110458374023,0.7111361659086015
9,0.01,0.8,1000,2,reg:squarederror,1,0.5,0.7691680192947388,1.858345323646535,1.3067991733551025,46.455792952810086,0.8964510560035706,26.122705459594727,0.7691679859607587,0.7107477188110352,2.0797012202543286,1.4458446502685547,51.03440334920241,0.9775700569152832,27.847375869750977,0.7107527515853891
9,0.01,0.8,1000,2,reg:squarederror,2,0.0,0.7668817043304443,1.867525844165346,1.3107223510742188,46.579878245331365,0.8973017930984497,26.07962703704834,0.7668816492164592,0.7109603881835938,2.0789365402819024,1.4453758001327515,51.012197474324104,0.9784649610519409,27.838010787963867,0.7109664813081771
9,0.01,0.8,1000,2,reg:squarederror,2,0.5,0.7659667730331421,1.8711868294836649,1.3136292695999146,46.689498878097965,0.8988096117973328,26.05267906188965,0.7659668020433337,0.7109106779098511,2.0791152086432745,1.445635437965393,50.9889113193725,0.9786322116851807,27.686716079711914,0.71091730729023
9,0.01,0.9,1000,2,reg:squarederror,1,0.0,0.7687195539474487,1.8601495748285575,1.3061634302139282,46.33721451079179,0.8936609625816345,25.892308235168457,0.7687195262952262,0.7104700803756714,2.080699043549225,1.4459583759307861,51.010645659186224,0.9801047444343567,27.502981185913086,0.7104744225552535
9,0.01,0.9,1000,2,reg:squarederror,1,0.5,0.767877459526062,1.8635329230501263,1.3089239597320557,46.455190184886796,0.8966927528381348,25.86430263519287,0.7678774605247378,0.7103520631790161,2.0811229678498124,1.445738434791565,50.978206680945526,0.9779608249664307,27.659706115722656,0.7103569719403795
9,0.01,0.9,1000,2,reg:squarederror,2,0.0,0.7655403017997742,1.8728911302273297,1.3130972385406494,46.5712334777874,0.8981003761291504,26.11871337890625,0.7655402889760938,0.7104209661483765,2.0808752690577053,1.4459037780761719,50.99019028689532,0.9812704920768738,27.64964485168457,0.7104261153098761
9,0.01,0.9,1000,2,reg:squarederror,2,0.5,0.7647432684898376,1.8760717507816194,1.315874695777893,46.69816495486921,0.8998361825942993,26.32801342010498,0.7647432528900648,0.7102267742156982,2.0815731496499827,1.4463483095169067,51.016341946551904,0.9791650772094727,27.595962524414062,0.7102317396218303
9,0.01,1.0,1000,2,reg:squarederror,1,0.0,0.7622193098068237,1.8861087421083376,1.3206790685653687,46.72786511144251,0.9011510014533997,26.953463554382324,0.7622192619699427,0.7073192596435547,2.0919899446234824,1.4538544416427612,51.33738103713602,0.9844253063201904,26.14300537109375,0.7073223629447267
9,0.01,1.0,1000,2,reg:squarederror,1,0.5,0.7607950568199158,1.8917488982130743,1.324689507484436,46.83952960015554,0.9030829071998596,27.30844211578369,0.7607950565840196,0.7073055505752563,2.092038950015938,1.4523613452911377,51.20708781739286,0.9865018725395203,28.623334884643555,0.7073094964779778
9,0.01,1.0,1000,2,reg:squarederror,2,0.0,0.758378803730011,1.9012792848116133,1.329830288887024,47.05877310367709,0.9082696437835693,27.376896858215332,0.7583788122017197,0.7073971629142761,2.091711503823668,1.4527949094772339,51.26625910388807,0.9879822731018066,27.351036071777344,0.7074017378202895
9,0.01,1.0,1000,2,reg:squarederror,2,0.5,0.757576048374176,1.904435153733516,1.3330777883529663,47.21364137423063,0.9090648293495178,27.523085594177246,0.7575760376969192,0.706869900226593,2.093595242830381,1.4538339376449585,51.261650770034684,0.9875433444976807,27.500904083251953,0.7068746980735059
9,0.001,0.8,1000,2,reg:squarederror,1,0.0,0.5750003457069397,2.521579684488398,1.8724138736724854,78.5992356872245,1.4740817546844482,34.35104179382324,0.5750003552852736,0.5615609884262085,2.560454692097801,1.9009195566177368,79.25185545336713,1.4853488206863403,32.31733703613281,0.5615758847434422
9,0.001,0.8,1000,2,reg:squarederror,1,0.5,0.5747482776641846,2.5223274742082946,1.8731364011764526,78.64372003719086,1.4720114469528198,34.35407733917236,0.574748227210834,0.5614656209945679,2.5607333722783685,1.901116132736206,79.2590958325396,1.4814387559890747,32.318867683410645,0.5614806955672689
9,0.001,0.8,1000,2,reg:squarederror,2,0.0,0.5738682746887207,2.5249359122726234,1.8743374347686768,78.68546129580758,1.4734749794006348,34.32501411437988,0.5738683801303031,0.5608786940574646,2.5624463145517247,1.9020885229110718,79.28445772814462,1.4844434261322021,32.285648345947266,0.5608955353673418
9,0.001,0.8,1000,2,reg:squarederror,2,0.5,0.5736960172653198,2.5254460422368474,1.874792456626892,78.71254498009658,1.4718084335327148,34.31908702850342,0.5736961499021558,0.5607950687408447,2.5626901695584205,1.9022732973098755,79.29423834091327,1.4860329627990723,32.27816200256348,0.5608120005086499
9,0.001,0.9,1000,2,reg:squarederror,1,0.0,0.5746884346008301,2.5225048881007037,1.8729655742645264,78.60971576662024,1.4741867780685425,34.37789535522461,0.5746884169755453,0.5611680746078491,2.561601900098097,1.9015823602676392,79.26842948178879,1.4855749607086182,32.34696865081787,0.5611829892438003
9,0.001,0.9,1000,2,reg:squarederror,1,0.5,0.574476957321167,2.523131927790662,1.8736037015914917,78.65142837518904,1.470728874206543,34.37507629394531,0.5744769492041285,0.5611041784286499,2.5617882275037696,1.901703953742981,79.2731078286666,1.4806697368621826,32.348358154296875,0.5611194325496758
9,0.001,0.9,1000,2,reg:squarederror,2,0.0,0.5736561417579651,2.5255642364374395,1.8747721910476685,78.6935530136375,1.4731125831604004,34.34184741973877,0.5736562252874962,0.5605836510658264,2.563307007041375,1.9026312828063965,79.29870021349907,1.4830180406570435,32.31299686431885,0.5606004614191878
9,0.001,0.9,1000,2,reg:squarederror,2,0.5,0.5734752416610718,2.526100100336276,1.8752589225769043,78.72178294595625,1.4724732637405396,34.3380823135376,0.573475264007226,0.5604807138442993,2.5636071395315105,1.9028356075286865,79.30846285720413,1.4854005575180054,32.30955123901367,0.5604976994964687
9,0.001,1.0,1000,2,reg:squarederror,1,0.0,0.5746457576751709,2.5226313481382134,1.8729768991470337,78.59618909765675,1.4726169109344482,34.36427021026611,0.5746457618771086,0.5608267188072205,2.5625979707179174,1.9019556045532227,79.27127575023458,1.486933946609497,32.36427021026611,0.5608420872255504
9,0.001,1.0,1000,2,reg:squarederror,1,0.5,0.5744305849075317,2.523269317029922,1.873626708984375,78.63881150032735,1.469542145729065,34.362582206726074,0.5744305983930323,0.5607816576957703,2.562729429813481,1.902023196220398,79.27843375353075,1.479867696762085,32.362582206726074,0.560797125212469
9,0.001,1.0,1000,2,reg:squarederror,2,0.0,0.5736597776412964,2.5255534745745916,1.8747559785842896,78.68088159314047,1.4671883583068848,34.34258842468262,0.5736598553349468,0.5603588223457336,2.563962751513739,1.9027162790298462,79.29457482969103,1.4809051752090454,32.34258842468262,0.5603757841066499
9,0.001,1.0,1000,2,reg:squarederror,2,0.5,0.5734943151473999,2.5260435648383384,1.875225305557251,78.70765916861832,1.4738082885742188,34.34881401062012,0.5734943815710003,0.5602524280548096,2.5642728487960307,1.9028873443603516,79.30479031836583,1.4810280799865723,32.34881401062012,0.5602694139784213
9,0.0001,0.8,1000,2,reg:squarederror,1,0.0,0.11788415908813477,3.6327977990293943,2.789403200149536,123.73266021401147,2.4304966926574707,41.40598726272583,0.11788407087497088,0.1157456636428833,3.6362280755350826,2.8008627891540527,123.28803620715176,2.4389560222625732,39.40442705154419,0.11578079488702375
9,0.0001,0.8,1000,2,reg:squarederror,1,0.5,0.1178441047668457,3.632880228703324,2.789456367492676,123.73632164191955,2.430253505706787,41.40511608123779,0.11784410092276487,0.1157219409942627,3.636276857467714,2.800899028778076,123.2903754156127,2.4383857250213623,39.40372276306152,0.1157569845396611
9,0.0001,0.8,1000,2,reg:squarederror,2,0.0,0.11751240491867065,3.633563220482904,2.7897274494171143,123.74571542955175,2.43118953704834,41.38004684448242,0.11751237406775283,0.11543309688568115,3.6368707119080104,2.801154613494873,123.29678403080268,2.438251495361328,39.38028335571289,0.11546870043224222
9,0.0001,0.8,1000,2,reg:squarederror,2,0.5,0.11747938394546509,3.6336311976509106,2.789771318435669,123.74853208959395,2.431332588195801,41.379000186920166,0.11747934886947142,0.11540919542312622,3.6369198785514825,2.8011844158172607,123.29826097289104,2.438544273376465,39.37940168380737,0.11544476891963051
9,0.0001,0.9,1000,2,reg:squarederror,1,0.0,0.11792480945587158,3.6327140548657204,2.7893097400665283,123.72814288585481,2.4336533546447754,41.405766010284424,0.11792481578594449,0.1158248782157898,3.6360652020843345,2.8007431030273438,123.28332078977668,2.4404025077819824,39.40487813949585,0.11585998059940883
9,0.0001,0.9,1000,2,reg:squarederror,1,0.5,0.11788785457611084,3.6327901860033784,2.789360284805298,123.73162481663336,2.433424472808838,41.40507459640503,0.11788790594728082,0.1158074140548706,3.636101134535629,2.800776720046997,123.28553922915566,2.4401564598083496,39.40418291091919,0.11584243895106949
9,0.0001,0.9,1000,2,reg:squarederror,2,0.0,0.11757534742355347,3.6334335616633315,2.789612054824829,123.74076037280442,2.433509111404419,41.37954092025757,0.117575351331481,0.11552774906158447,3.636676136590765,2.801036834716797,123.29249940224199,2.440406560897827,39.379323959350586,0.11556332295625771
9,0.0001,0.9,1000,2,reg:squarederror,2,0.5,0.11754488945007324,3.633496291912891,2.78965163230896,123.7434035916016,2.4335544109344482,41.37842130661011,0.11754490115483163,0.11550313234329224,3.636726748153463,2.8010611534118652,123.293576837765,2.44057297706604,39.378201961517334,0.11553873974891338
9,0.0001,1.0,1000,2,reg:squarederror,1,0.0,0.11794072389602661,3.6326813704912464,2.7892656326293945,123.72436814002117,2.4322171211242676,41.40726947784424,0.11794067788885987,0.11590158939361572,3.635907567207983,2.800689697265625,123.28068759172406,2.434403419494629,39.40726947784424,0.11593677051784868
9,0.0001,1.0,1000,2,reg:squarederror,1,0.5,0.11790502071380615,3.632754877105163,2.7893176078796387,123.72759679125716,2.4310665130615234,41.40484428405762,0.11790506498763476,0.1158757209777832,3.635960681220084,2.800732135772705,123.28264266904736,2.4347620010375977,39.40484428405762,0.11591091205289616
9,0.0001,1.0,1000,2,reg:squarederror,2,0.0,0.11759161949157715,3.6334000963382493,2.7895779609680176,123.7369798228998,2.4293136596679688,41.38392639160156,0.11759160043160677,0.11563515663146973,3.6364551944476897,2.800992488861084,123.29084099076115,2.436458110809326,39.38392639160156,0.1156707563167978
9,0.0001,1.0,1000,2,reg:squarederror,2,0.5,0.11756026744842529,3.6334646644538147,2.7896196842193604,123.73986459570878,2.428495407104492,41.38397979736328,0.11756028698330212,0.11559736728668213,3.6365330830022065,2.801016330718994,123.29140929849763,2.4373679161071777,39.38397979736328,0.11563296303201043
