n_estimators,num_leaves,learning_rate,max_depth,min_child_samples,objective,boosting_type,train_R2,train_RMSE,train_MAE,train_MAPE,train_MedAE,train_Max_Error,train_Explained_Var,test_R2,test_RMSE,test_MAE,test_MAPE,test_MedAE,test_Max_Error,test_Explained_Var
500,50,0.05,-1,1,regression,gbdt,0.9995073830538581,0.07368804218030527,0.03152377383484675,0.7438144797461785,0.00798696768184115,1.5997034429815429,0.9995073830538581,0.9978324210139886,0.15158033047501906,0.037946907695429244,0.8086519495294745,0.008022901104438374,13.664867224417527,0.9978324218019679
500,50,0.05,-1,20,regression,gbdt,0.9991854821836326,0.09475292779929809,0.03227546321407195,0.7042802199383951,0.00659753825612075,6.670585021395226,0.9991854821836326,0.9983077481332471,0.13393308871714318,0.03639450676391822,0.756599933025569,0.0065880450226804,8.736667217226543,0.9983077562241263
500,50,0.05,5,1,regression,gbdt,0.9982515511311613,0.13882536126725875,0.061456952004117285,1.6032522842269474,0.02059910422005462,3.985801813690778,0.9982515511311613,0.9973317856543974,0.16817666691902608,0.06502309356036971,1.6508745017998858,0.020768675826495775,11.57517366949665,0.9973318090402732
500,50,0.05,5,20,regression,gbdt,0.9976763614162509,0.16003929653366805,0.06763283194872358,1.7478297086746097,0.02308033067378812,12.248402043020285,0.9976763614162509,0.9972772738772471,0.1698859107040013,0.07056230620773121,1.7948689103578295,0.023325188828981713,7.454971917974838,0.9972773407438478
500,50,0.05,10,1,regression,gbdt,0.9994747578166767,0.07608904671633614,0.03191896457856424,0.7358622383777933,0.007726117478203287,1.8281151705715608,0.9994747578166767,0.9978352575934075,0.15148111600361158,0.03808782719303077,0.801064950751843,0.007821360844722847,13.853176532287009,0.9978352657368916
500,50,0.05,10,20,regression,gbdt,0.9991263836964482,0.09813020570804505,0.033690533251203234,0.7294489518636971,0.006939686277786183,6.893388284065331,0.9991263836964482,0.9982317357602494,0.13690804396171155,0.037890122274244716,0.786422668895497,0.007029897865932,9.463919329770441,0.9982317592389823
500,50,0.1,-1,1,regression,gbdt,0.9998084341817851,0.045951675732940254,0.019236239843675087,0.41545218387078264,0.0037676249865175038,0.8311855028495359,0.9998084341817851,0.9980416557122432,0.14407874149920405,0.028012253124957767,0.5077203201367201,0.0038369928150734367,13.193527525908273,0.9980416588821244
500,50,0.1,-1,20,regression,gbdt,0.9995971024116298,0.06664071959829618,0.021596997255599246,0.45002098274978175,0.0036139390597993426,5.582763347531785,0.9995971024116298,0.9985258707162917,0.12500378704761952,0.02831524041615466,0.5345025842361799,0.003623721682718406,7.081603635038334,0.9985259064951055
500,50,0.1,5,1,regression,gbdt,0.999303344963615,0.08762968179497066,0.034396923182158985,0.8475012734181858,0.008853456307975183,2.666230797047465,0.999303344963615,0.9983123905072078,0.13374925246110186,0.039040886202845446,0.9033952120024551,0.008900246472323126,10.540700229243463,0.9983123914257451
500,50,0.1,5,20,regression,gbdt,0.9989516833047453,0.10749508198271807,0.03850891369673139,0.9382069243476066,0.009947900653717312,7.8953780527680735,0.9989516833047453,0.9984783243048149,0.12700371816008305,0.041651445304649405,0.99066228907553,0.010059544674850263,5.35977663891472,0.9984783244096482
500,50,0.1,10,1,regression,gbdt,0.999782500736113,0.04896336306466461,0.020370216287466297,0.43257171398075167,0.004049974370906373,1.0341801813123546,0.999782500736113,0.9977861429628824,0.1531899130670071,0.029464579038074572,0.5322720686781768,0.004093310074475109,14.492843541384275,0.9977861594422691
500,50,0.1,10,20,regression,gbdt,0.999545799710858,0.07075645194803576,0.022821587269414172,0.4637470630151502,0.0035965703062397214,5.316147230371708,0.999545799710858,0.9984611532224754,0.12771828355282763,0.029369335532327286,0.5483022777774428,0.003660313934962245,7.348971637260782,0.998461183360263
